"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","POP","MEN","MLN_PER","A","2016",159.085693,
"USA","POP","MEN","MLN_PER","A","2017",160.113445,
"USA","POP","MEN","MLN_PER","A","2018",160.960513,
"USA","POP","MEN","MLN_PER","A","2019",161.692336,
"USA","POP","MEN","MLN_PER","A","2020",162.256202,
"USA","POP","TOT","MLN_PER","A","1950",152.271417,
"USA","POP","TOT","MLN_PER","A","1951",154.877889,
"USA","POP","TOT","MLN_PER","A","1952",157.55274,
"USA","POP","TOT","MLN_PER","A","1953",160.184192,
"USA","POP","TOT","MLN_PER","A","1954",163.025854,
"USA","POP","TOT","MLN_PER","A","1955",165.931202,
"USA","POP","TOT","MLN_PER","A","1956",168.903031,
"USA","POP","TOT","MLN_PER","A","1957",171.98413,
"USA","POP","TOT","MLN_PER","A","1958",174.881904,
"USA","POP","TOT","MLN_PER","A","1959",177.829628,
"USA","POP","TOT","MLN_PER","A","1960",180.671158,
"USA","POP","TOT","MLN_PER","A","1961",183.691481,
"USA","POP","TOT","MLN_PER","A","1962",186.537737,
"USA","POP","TOT","MLN_PER","A","1963",189.241798,
"USA","POP","TOT","MLN_PER","A","1964",191.888791,
"USA","POP","TOT","MLN_PER","A","1965",194.302963,
"USA","POP","TOT","MLN_PER","A","1966",196.560338,
"USA","POP","TOT","MLN_PER","A","1967",198.712056,
"USA","POP","TOT","MLN_PER","A","1968",200.706052,
"USA","POP","TOT","MLN_PER","A","1969",202.676946,
"USA","POP","TOT","MLN_PER","A","1970",205.052174,
"USA","POP","TOT","MLN_PER","A","1971",207.660677,
"USA","POP","TOT","MLN_PER","A","1972",209.896021,
"USA","POP","TOT","MLN_PER","A","1973",211.908788,
"USA","POP","TOT","MLN_PER","A","1974",213.853928,
"USA","POP","TOT","MLN_PER","A","1975",215.973199,
"USA","POP","TOT","MLN_PER","A","1976",218.035164,
"USA","POP","TOT","MLN_PER","A","1977",220.239425,
"USA","POP","TOT","MLN_PER","A","1978",222.584545,
"USA","POP","TOT","MLN_PER","A","1979",225.055487,
"USA","POP","TOT","MLN_PER","A","1980",227.224681,
"USA","POP","TOT","MLN_PER","A","1981",229.465714,
"USA","POP","TOT","MLN_PER","A","1982",231.664458,
"USA","POP","TOT","MLN_PER","A","1983",233.791994,
"USA","POP","TOT","MLN_PER","A","1984",235.824902,
"USA","POP","TOT","MLN_PER","A","1985",237.923795,
"USA","POP","TOT","MLN_PER","A","1986",240.132887,
"USA","POP","TOT","MLN_PER","A","1987",242.288918,
"USA","POP","TOT","MLN_PER","A","1988",244.498982,
"USA","POP","TOT","MLN_PER","A","1989",246.81923,
"USA","POP","TOT","MLN_PER","A","1990",249.622814,
"USA","POP","TOT","MLN_PER","A","1991",252.980941,
"USA","POP","TOT","MLN_PER","A","1992",256.514224,
"USA","POP","TOT","MLN_PER","A","1993",259.918588,
"USA","POP","TOT","MLN_PER","A","1994",263.125821,
"USA","POP","TOT","MLN_PER","A","1995",266.278393,
"USA","POP","TOT","MLN_PER","A","1996",269.394284,
"USA","POP","TOT","MLN_PER","A","1997",272.646925,
"USA","POP","TOT","MLN_PER","A","1998",275.854104,
"USA","POP","TOT","MLN_PER","A","1999",279.040168,
"USA","POP","TOT","MLN_PER","A","2000",282.162411,
"USA","POP","TOT","MLN_PER","A","2001",284.968955,
"USA","POP","TOT","MLN_PER","A","2002",287.625193,
"USA","POP","TOT","MLN_PER","A","2003",290.107933,
"USA","POP","TOT","MLN_PER","A","2004",292.805298,
"USA","POP","TOT","MLN_PER","A","2005",295.516599,
"USA","POP","TOT","MLN_PER","A","2006",298.379912,
"USA","POP","TOT","MLN_PER","A","2007",301.231207,
"USA","POP","TOT","MLN_PER","A","2008",304.093966,
"USA","POP","TOT","MLN_PER","A","2009",306.771529,
"USA","POP","TOT","MLN_PER","A","2010",309.327143,
"USA","POP","TOT","MLN_PER","A","2011",311.583481,
"USA","POP","TOT","MLN_PER","A","2012",313.877662,
"USA","POP","TOT","MLN_PER","A","2013",316.059947,
"USA","POP","TOT","MLN_PER","A","2014",318.386329,
"USA","POP","TOT","MLN_PER","A","2015",320.738994,
"USA","POP","TOT","MLN_PER","A","2016",323.071755,
"USA","POP","TOT","MLN_PER","A","2017",325.122128,
"USA","POP","TOT","MLN_PER","A","2018",326.838199,
"USA","POP","TOT","MLN_PER","A","2019",328.329953,
"USA","POP","TOT","MLN_PER","A","2020",329.484123,
"USA","POP","WOMEN","MLN_PER","A","1950",76422.405,
"USA","POP","WOMEN","MLN_PER","A","1951",77776.626,
"USA","POP","WOMEN","MLN_PER","A","1952",79180.55,
"USA","POP","WOMEN","MLN_PER","A","1953",80569.882,
"USA","POP","WOMEN","MLN_PER","A","1954",82053.15,
"USA","POP","WOMEN","MLN_PER","A","1955",83567.564,
"USA","POP","WOMEN","MLN_PER","A","1956",85123.526,
"USA","POP","WOMEN","MLN_PER","A","1957",86735.704,
"USA","POP","WOMEN","MLN_PER","A","1958",88276.799,
"USA","POP","WOMEN","MLN_PER","A","1959",89834.194,
"USA","POP","WOMEN","MLN_PER","A","1960",91351.647,
"USA","POP","WOMEN","MLN_PER","A","1961",92951.562,
"USA","POP","WOMEN","MLN_PER","A","1962",94471.618,
"USA","POP","WOMEN","MLN_PER","A","1963",95938.865,
"USA","POP","WOMEN","MLN_PER","A","1964",97371.039,
"USA","POP","WOMEN","MLN_PER","A","1965",98694.462,
"USA","POP","WOMEN","MLN_PER","A","1966",99940.627,
"USA","POP","WOMEN","MLN_PER","A","1967",101148.174,
"USA","POP","WOMEN","MLN_PER","A","1968",102279.795,
"USA","POP","WOMEN","MLN_PER","A","1969",103390,
"USA","POP","WOMEN","MLN_PER","A","1970",104698.298,
"USA","POP","WOMEN","MLN_PER","A","1971",106093.671,
"USA","POP","WOMEN","MLN_PER","A","1972",107305.289,
"USA","POP","WOMEN","MLN_PER","A","1973",108402.337,
"USA","POP","WOMEN","MLN_PER","A","1974",109462.818,
"USA","POP","WOMEN","MLN_PER","A","1975",110607.234,
"USA","POP","WOMEN","MLN_PER","A","1976",111726.56,
"USA","POP","WOMEN","MLN_PER","A","1977",112904.877,
"USA","POP","WOMEN","MLN_PER","A","1978",114160.965,
"USA","POP","WOMEN","MLN_PER","A","1979",115471.526,
"USA","POP","WOMEN","MLN_PER","A","1980",116825.951,
"USA","POP","WOMEN","MLN_PER","A","1981",117962.782,
"USA","POP","WOMEN","MLN_PER","A","1982",119085.049,
"USA","POP","WOMEN","MLN_PER","A","1983",120144.998,
"USA","POP","WOMEN","MLN_PER","A","1984",121154.641,
"USA","POP","WOMEN","MLN_PER","A","1985",122194.261,
"USA","POP","WOMEN","MLN_PER","A","1986",123267.728,
"USA","POP","WOMEN","MLN_PER","A","1987",124328.109,
"USA","POP","WOMEN","MLN_PER","A","1988",125413.444,
"USA","POP","WOMEN","MLN_PER","A","1989",126541.715,
"USA","POP","WOMEN","MLN_PER","A","1990",127909.05,
"USA","POP","WOMEN","MLN_PER","A","1991",129564.706,
"USA","POP","WOMEN","MLN_PER","A","1992",131267.078,
"USA","POP","WOMEN","MLN_PER","A","1993",132947.988,
"USA","POP","WOMEN","MLN_PER","A","1994",134528.342,
"USA","POP","WOMEN","MLN_PER","A","1995",136063.022,
"USA","POP","WOMEN","MLN_PER","A","1996",137586.8,
"USA","POP","WOMEN","MLN_PER","A","1997",139173.399,
"USA","POP","WOMEN","MLN_PER","A","1998",140724.2,
"USA","POP","WOMEN","MLN_PER","A","1999",142237.295,
"USA","POP","WOMEN","MLN_PER","A","2000",143713.409,
"USA","POP","WOMEN","MLN_PER","A","2001",145083.005,
"USA","POP","WOMEN","MLN_PER","A","2002",146390.096,
"USA","POP","WOMEN","MLN_PER","A","2003",147649.491,
"USA","POP","WOMEN","MLN_PER","A","2004",148908.065,
"USA","POP","WOMEN","MLN_PER","A","2005",150192.384,
"USA","POP","WOMEN","MLN_PER","A","2006",151532.51,
"USA","POP","WOMEN","MLN_PER","A","2007",152967.793,
"USA","POP","WOMEN","MLN_PER","A","2008",154300.62,
"USA","POP","WOMEN","MLN_PER","A","2009",155557.06,
"USA","POP","WOMEN","MLN_PER","A","2010",157249.665,
"USA","POP","WOMEN","MLN_PER","A","2011",158370.501,
"USA","POP","WOMEN","MLN_PER","A","2012",159480.635,
"USA","POP","WOMEN","MLN_PER","A","2013",160545.893,
"USA","POP","WOMEN","MLN_PER","A","2014",161690.519,
"USA","POP","WOMEN","MLN_PER","A","2015",162832.151,
"USA","POP","WOMEN","MLN_PER","A","2016",163986.062,
"USA","POP","WOMEN","MLN_PER","A","2017",165008.683,
"USA","POP","WOMEN","MLN_PER","A","2018",165877.686,
"USA","POP","WOMEN","MLN_PER","A","2019",166637.617,
"USA","POP","WOMEN","MLN_PER","A","2020",167227.921,
"BRA","POP","TOT","AGRWTH","A","1951",3.02305367801018,
"BRA","POP","TOT","AGRWTH","A","1952",3.01627979492222,
"BRA","POP","TOT","AGRWTH","A","1953",2.99495189360988,
"BRA","POP","TOT","AGRWTH","A","1954",2.96650080926416,
"BRA","POP","TOT","AGRWTH","A","1955",2.93735799263501,
"BRA","POP","TOT","AGRWTH","A","1956",2.9132813039707,
"BRA","POP","TOT","AGRWTH","A","1957",2.89913673392988,
"BRA","POP","TOT","AGRWTH","A","1958",2.89778681895442,
"BRA","POP","TOT","AGRWTH","A","1959",2.91008747142264,
"BRA","POP","TOT","AGRWTH","A","1960",2.93178000624383,
"BRA","POP","TOT","AGRWTH","A","1961",2.95390079986303,
"BRA","POP","TOT","AGRWTH","A","1962",2.96454223445685,
"BRA","POP","TOT","AGRWTH","A","1963",2.95149683662522,
"BRA","POP","TOT","AGRWTH","A","1964",2.9095442228823,
"BRA","POP","TOT","AGRWTH","A","1965",2.84829851442382,
"BRA","POP","TOT","AGRWTH","A","1966",2.78621873922507,
"BRA","POP","TOT","AGRWTH","A","1967",2.72976486251444,
"BRA","POP","TOT","AGRWTH","A","1968",2.67080392224457,
"BRA","POP","TOT","AGRWTH","A","1969",2.61047046337233,
"BRA","POP","TOT","AGRWTH","A","1970",2.55174617870389,
"BRA","POP","TOT","AGRWTH","A","1971",2.49141168689772,
"BRA","POP","TOT","AGRWTH","A","1972",2.43782172812864,
"BRA","POP","TOT","AGRWTH","A","1973",2.40348859338091,
"BRA","POP","TOT","AGRWTH","A","1974",2.39263449535646,
"BRA","POP","TOT","AGRWTH","A","1975",2.39719917999503,
"BRA","POP","TOT","AGRWTH","A","1976",2.40144099853408,
"BRA","POP","TOT","AGRWTH","A","1977",2.39951395626504,
"BRA","POP","TOT","AGRWTH","A","1978",2.39782664044438,
"BRA","POP","TOT","AGRWTH","A","1979",2.39508883327944,
"BRA","POP","TOT","AGRWTH","A","1980",3.56562149819256,
"BRA","POP","TOT","AGRWTH","A","1981",2.23265341328101,
"BRA","POP","TOT","AGRWTH","A","1982",2.24139451863369,
"BRA","POP","TOT","AGRWTH","A","1983",2.21754252284408,
"BRA","POP","TOT","AGRWTH","A","1984",2.14967654897209,
"BRA","POP","TOT","AGRWTH","A","1985",2.05741688668554,
"BRA","POP","TOT","AGRWTH","A","1986",1.97310543694344,
"BRA","POP","TOT","AGRWTH","A","1987",1.88954658186102,
"BRA","POP","TOT","AGRWTH","A","1988",1.81830009823434,
"BRA","POP","TOT","AGRWTH","A","1989",1.76727243833841,
"BRA","POP","TOT","AGRWTH","A","1990",1.73612257894638,
"BRA","POP","TOT","AGRWTH","A","1991",1.70042462994408,
"BRA","POP","TOT","AGRWTH","A","1992",1.65449091540284,
"BRA","POP","TOT","AGRWTH","A","1993",1.61081408851656,
"BRA","POP","TOT","AGRWTH","A","1994",1.5701312709472,
"BRA","POP","TOT","AGRWTH","A","1995",1.53226356111272,
"BRA","POP","TOT","AGRWTH","A","1996",1.50127446006718,
"BRA","POP","TOT","AGRWTH","A","1997",1.47724075781652,
"BRA","POP","TOT","AGRWTH","A","1998",1.45578958593565,
"BRA","POP","TOT","AGRWTH","A","1999",1.43684403439015,
"BRA","POP","TOT","AGRWTH","A","2000",1.60014665582087,
"BRA","POP","TOT","AGRWTH","A","2001",1.40586987792978,
"BRA","POP","TOT","AGRWTH","A","2002",1.29994132070001,
"BRA","POP","TOT","AGRWTH","A","2003",1.23759003924134,
"BRA","POP","TOT","AGRWTH","A","2004",1.19346951682541,
"BRA","POP","TOT","AGRWTH","A","2005",1.16266070601586,
"BRA","POP","TOT","AGRWTH","A","2006",1.11922493500135,
"BRA","POP","TOT","AGRWTH","A","2007",1.05668822159715,
"BRA","POP","TOT","AGRWTH","A","2008",1.04317819924165,
"BRA","POP","TOT","AGRWTH","A","2009",1.03168848393987,
"BRA","POP","TOT","AGRWTH","A","2010",0.989619672474849,
"BRA","POP","TOT","AGRWTH","A","2011",0.878979940149217,
"BRA","POP","TOT","AGRWTH","A","2012",0.87038123976202,
"BRA","POP","TOT","AGRWTH","A","2013",0.851803727499413,
"BRA","POP","TOT","AGRWTH","A","2014",0.856658561569721,
"BRA","POP","TOT","AGRWTH","A","2015",0.87158607589808,
"BRA","POP","TOT","AGRWTH","A","2016",0.826095764966667,
"BRA","POP","TOT","AGRWTH","A","2017",0.803363920262526,
"BRA","POP","TOT","AGRWTH","A","2018",0.817272849658703,
"BRA","POP","TOT","AGRWTH","A","2019",0.792453436510917,
"BRA","POP","TOT","AGRWTH","A","2020",0.765448016478931,
"BRA","POP","MEN","MLN_PER","A","1950",26.775992,
"BRA","POP","MEN","MLN_PER","A","1951",27.594666,
"BRA","POP","MEN","MLN_PER","A","1952",28.437736,
"BRA","POP","MEN","MLN_PER","A","1953",29.30118,
"BRA","POP","MEN","MLN_PER","A","1954",30.182716,
"BRA","POP","MEN","MLN_PER","A","1955",31.081797,
"BRA","POP","MEN","MLN_PER","A","1956",31.999686,
"BRA","POP","MEN","MLN_PER","A","1957",32.939418,
"BRA","POP","MEN","MLN_PER","A","1958",33.905373,
"BRA","POP","MEN","MLN_PER","A","1959",34.902755,
"BRA","POP","MEN","MLN_PER","A","1960",35.935856,
"BRA","POP","MEN","MLN_PER","A","1961",37.006203,
"BRA","POP","MEN","MLN_PER","A","1962",38.110997,
"BRA","POP","MEN","MLN_PER","A","1963",39.24235,
"BRA","POP","MEN","MLN_PER","A","1964",40.389302,
"BRA","POP","MEN","MLN_PER","A","1965",41.543539,
"BRA","POP","MEN","MLN_PER","A","1966",42.703487,
"BRA","POP","MEN","MLN_PER","A","1967",43.87036,
"BRA","POP","MEN","MLN_PER","A","1968",45.042159,
"BRA","POP","MEN","MLN_PER","A","1969",46.217302,
"BRA","POP","MEN","MLN_PER","A","1970",47.395447,
"BRA","POP","MEN","MLN_PER","A","1971",48.574487,
"BRA","POP","MEN","MLN_PER","A","1972",49.756347,
"BRA","POP","MEN","MLN_PER","A","1973",50.949782,
"BRA","POP","MEN","MLN_PER","A","1974",52.166708,
"BRA","POP","MEN","MLN_PER","A","1975",53.41574,
"BRA","POP","MEN","MLN_PER","A","1976",54.697665,
"BRA","POP","MEN","MLN_PER","A","1977",56.009747,
"BRA","POP","MEN","MLN_PER","A","1978",57.352248,
"BRA","POP","MEN","MLN_PER","A","1979",58.724526,
"BRA","POP","MEN","MLN_PER","A","1980",61.238388,
"BRA","POP","MEN","MLN_PER","A","1981",62.579131,
"BRA","POP","MEN","MLN_PER","A","1982",63.955616,
"BRA","POP","MEN","MLN_PER","A","1983",65.347266,
"BRA","POP","MEN","MLN_PER","A","1984",66.724078,
"BRA","POP","MEN","MLN_PER","A","1985",68.067011,
"BRA","POP","MEN","MLN_PER","A","1986",69.37867,
"BRA","POP","MEN","MLN_PER","A","1987",70.657127,
"BRA","POP","MEN","MLN_PER","A","1988",71.907966,
"BRA","POP","MEN","MLN_PER","A","1989",73.143248,
"BRA","POP","MEN","MLN_PER","A","1990",74.37545,
"BRA","POP","MEN","MLN_PER","A","1991",75.600961,
"BRA","POP","MEN","MLN_PER","A","1992",76.812585,
"BRA","POP","MEN","MLN_PER","A","1993",78.010078,
"BRA","POP","MEN","MLN_PER","A","1994",79.194606,
"BRA","POP","MEN","MLN_PER","A","1995",80.367396,
"BRA","POP","MEN","MLN_PER","A","1996",81.532376,
"BRA","POP","MEN","MLN_PER","A","1997",82.693884,
"BRA","POP","MEN","MLN_PER","A","1998",83.853675,
"BRA","POP","MEN","MLN_PER","A","1999",85.013609,
"BRA","POP","MEN","MLN_PER","A","2000",85.513313,
"BRA","POP","MEN","MLN_PER","A","2001",86.672831,
"BRA","POP","MEN","MLN_PER","A","2002",87.75821,
"BRA","POP","MEN","MLN_PER","A","2003",88.80695,
"BRA","POP","MEN","MLN_PER","A","2004",89.831973,
"BRA","POP","MEN","MLN_PER","A","2005",90.844037,
"BRA","POP","MEN","MLN_PER","A","2006",91.830017,
"BRA","POP","MEN","MLN_PER","A","2007",92.77008,
"BRA","POP","MEN","MLN_PER","A","2008",93.70009,
"BRA","POP","MEN","MLN_PER","A","2009",94.621512,
"BRA","POP","MEN","MLN_PER","A","2010",95.513298,
"BRA","POP","MEN","MLN_PER","A","2011",96.322635,
"BRA","POP","MEN","MLN_PER","A","2012",97.132054,
"BRA","POP","MEN","MLN_PER","A","2013",97.931331,
"BRA","POP","MEN","MLN_PER","A","2014",98.744098,
"BRA","POP","MEN","MLN_PER","A","2015",99.581002,
"BRA","POP","MEN","MLN_PER","A","2016",100.37964,
"BRA","POP","MEN","MLN_PER","A","2017",101.163599,
"BRA","POP","MEN","MLN_PER","A","2018",101.971173,
"BRA","POP","MEN","MLN_PER","A","2019",102.760295,
"BRA","POP","MEN","MLN_PER","A","2020",103.527689,
"BRA","POP","TOT","MLN_PER","A","1950",53.974728,
"BRA","POP","TOT","MLN_PER","A","1951",55.606413,
"BRA","POP","TOT","MLN_PER","A","1952",57.283658,
"BRA","POP","TOT","MLN_PER","A","1953",58.999276,
"BRA","POP","TOT","MLN_PER","A","1954",60.74949,
"BRA","POP","TOT","MLN_PER","A","1955",62.53392,
"BRA","POP","TOT","MLN_PER","A","1956",64.355709,
"BRA","POP","TOT","MLN_PER","A","1957",66.221469,
"BRA","POP","TOT","MLN_PER","A","1958",68.140426,
"BRA","POP","TOT","MLN_PER","A","1959",70.123372,
"BRA","POP","TOT","MLN_PER","A","1960",72.179235,
"BRA","POP","TOT","MLN_PER","A","1961",74.311338,
"BRA","POP","TOT","MLN_PER","A","1962",76.514329,
"BRA","POP","TOT","MLN_PER","A","1963",78.772647,
"BRA","POP","TOT","MLN_PER","A","1964",81.064572,
"BRA","POP","TOT","MLN_PER","A","1965",83.373533,
"BRA","POP","TOT","MLN_PER","A","1966",85.696502,
"BRA","POP","TOT","MLN_PER","A","1967",88.035815,
"BRA","POP","TOT","MLN_PER","A","1968",90.387079,
"BRA","POP","TOT","MLN_PER","A","1969",92.746607,
"BRA","POP","TOT","MLN_PER","A","1970",95.113265,
"BRA","POP","TOT","MLN_PER","A","1971",97.482928,
"BRA","POP","TOT","MLN_PER","A","1972",99.859388,
"BRA","POP","TOT","MLN_PER","A","1973",102.259497,
"BRA","POP","TOT","MLN_PER","A","1974",104.706193,
"BRA","POP","TOT","MLN_PER","A","1975",107.216209,
"BRA","POP","TOT","MLN_PER","A","1976",109.790943,
"BRA","POP","TOT","MLN_PER","A","1977",112.425392,
"BRA","POP","TOT","MLN_PER","A","1978",115.121158,
"BRA","POP","TOT","MLN_PER","A","1979",117.878412,
"BRA","POP","TOT","MLN_PER","A","1980",122.08151,
"BRA","POP","TOT","MLN_PER","A","1981",124.807167,
"BRA","POP","TOT","MLN_PER","A","1982",127.604588,
"BRA","POP","TOT","MLN_PER","A","1983",130.434274,
"BRA","POP","TOT","MLN_PER","A","1984",133.238189,
"BRA","POP","TOT","MLN_PER","A","1985",135.979454,
"BRA","POP","TOT","MLN_PER","A","1986",138.662472,
"BRA","POP","TOT","MLN_PER","A","1987",141.282564,
"BRA","POP","TOT","MLN_PER","A","1988",143.851505,
"BRA","POP","TOT","MLN_PER","A","1989",146.393753,
"BRA","POP","TOT","MLN_PER","A","1990",148.935328,
"BRA","POP","TOT","MLN_PER","A","1991",151.467861,
"BRA","POP","TOT","MLN_PER","A","1992",153.973883,
"BRA","POP","TOT","MLN_PER","A","1993",156.454116,
"BRA","POP","TOT","MLN_PER","A","1994",158.910651,
"BRA","POP","TOT","MLN_PER","A","1995",161.345581,
"BRA","POP","TOT","MLN_PER","A","1996",163.767821,
"BRA","POP","TOT","MLN_PER","A","1997",166.187066,
"BRA","POP","TOT","MLN_PER","A","1998",168.6064,
"BRA","POP","TOT","MLN_PER","A","1999",171.029011,
"BRA","POP","TOT","MLN_PER","A","2000",173.765726,
"BRA","POP","TOT","MLN_PER","A","2001",176.208646,
"BRA","POP","TOT","MLN_PER","A","2002",178.499255,
"BRA","POP","TOT","MLN_PER","A","2003",180.708344,
"BRA","POP","TOT","MLN_PER","A","2004",182.865043,
"BRA","POP","TOT","MLN_PER","A","2005",184.991143,
"BRA","POP","TOT","MLN_PER","A","2006",187.06161,
"BRA","POP","TOT","MLN_PER","A","2007",189.038268,
"BRA","POP","TOT","MLN_PER","A","2008",191.010274,
"BRA","POP","TOT","MLN_PER","A","2009",192.980905,
"BRA","POP","TOT","MLN_PER","A","2010",194.890682,
"BRA","POP","TOT","MLN_PER","A","2011",196.603732,
"BRA","POP","TOT","MLN_PER","A","2012",198.314934,
"BRA","POP","TOT","MLN_PER","A","2013",200.004188,
"BRA","POP","TOT","MLN_PER","A","2014",201.717541,
"BRA","POP","TOT","MLN_PER","A","2015",203.475683,
"BRA","POP","TOT","MLN_PER","A","2016",205.156587,
"BRA","POP","TOT","MLN_PER","A","2017",206.804741,
"BRA","POP","TOT","MLN_PER","A","2018",208.4949,
"BRA","POP","TOT","MLN_PER","A","2019",210.147125,
"BRA","POP","TOT","MLN_PER","A","2020",211.755692,
"BRA","POP","WOMEN","MLN_PER","A","1950",27198.736,
"BRA","POP","WOMEN","MLN_PER","A","1951",28011.747,
"BRA","POP","WOMEN","MLN_PER","A","1952",28845.922,
"BRA","POP","WOMEN","MLN_PER","A","1953",29698.096,
"BRA","POP","WOMEN","MLN_PER","A","1954",30566.774,
"BRA","POP","WOMEN","MLN_PER","A","1955",31452.123,
"BRA","POP","WOMEN","MLN_PER","A","1956",32356.023,
"BRA","POP","WOMEN","MLN_PER","A","1957",33282.051,
"BRA","POP","WOMEN","MLN_PER","A","1958",34235.053,
"BRA","POP","WOMEN","MLN_PER","A","1959",35220.617,
"BRA","POP","WOMEN","MLN_PER","A","1960",36243.379,
"BRA","POP","WOMEN","MLN_PER","A","1961",37305.135,
"BRA","POP","WOMEN","MLN_PER","A","1962",38403.332,
"BRA","POP","WOMEN","MLN_PER","A","1963",39530.297,
"BRA","POP","WOMEN","MLN_PER","A","1964",40675.27,
"BRA","POP","WOMEN","MLN_PER","A","1965",41829.994,
"BRA","POP","WOMEN","MLN_PER","A","1966",42993.015,
"BRA","POP","WOMEN","MLN_PER","A","1967",44165.455,
"BRA","POP","WOMEN","MLN_PER","A","1968",45344.92,
"BRA","POP","WOMEN","MLN_PER","A","1969",46529.305,
"BRA","POP","WOMEN","MLN_PER","A","1970",47717.818,
"BRA","POP","WOMEN","MLN_PER","A","1971",48908.441,
"BRA","POP","WOMEN","MLN_PER","A","1972",50103.041,
"BRA","POP","WOMEN","MLN_PER","A","1973",51309.715,
"BRA","POP","WOMEN","MLN_PER","A","1974",52539.485,
"BRA","POP","WOMEN","MLN_PER","A","1975",53800.469,
"BRA","POP","WOMEN","MLN_PER","A","1976",55093.278,
"BRA","POP","WOMEN","MLN_PER","A","1977",56415.645,
"BRA","POP","WOMEN","MLN_PER","A","1978",57768.91,
"BRA","POP","WOMEN","MLN_PER","A","1979",59153.886,
"BRA","POP","WOMEN","MLN_PER","A","1980",60843.122,
"BRA","POP","WOMEN","MLN_PER","A","1981",62228.036,
"BRA","POP","WOMEN","MLN_PER","A","1982",63648.972,
"BRA","POP","WOMEN","MLN_PER","A","1983",65087.008,
"BRA","POP","WOMEN","MLN_PER","A","1984",66514.111,
"BRA","POP","WOMEN","MLN_PER","A","1985",67912.443,
"BRA","POP","WOMEN","MLN_PER","A","1986",69283.802,
"BRA","POP","WOMEN","MLN_PER","A","1987",70625.437,
